Fan Usage Time (hours),Fan Power Rating (W),Fan Consumption (kWh),Bulb Usage Time (hours),Bulb Power Rating (W),Bulb Consumption (kWh),Bell Usage Time (hours),Bell Power Rating (W),Bell Consumption (kWh),Socket Usage Time (hours),Socket Power Rating (W),Socket Consumption (kWh),Bill Generated (INR)
59,75,4.425,229,10,2.29,104,5,0.52,187,50,9.35,110.29025000000001
205,75,15.375,193,10,1.93,59,5,0.295,259,50,12.95,203.15750000000003
219,75,16.425,266,10,2.66,121,5,0.605,103,50,5.15,165.18600000000004
275,75,20.625,233,10,2.33,21,5,0.105,92,50,4.6,183.939
273,75,20.475,342,10,3.42,130,5,0.65,107,50,5.35,198.80175000000003
145,75,10.875,125,10,1.25,140,5,0.7,362,50,18.1,205.65125
244,75,18.3,322,10,3.22,123,5,0.615,114,50,5.7,185.10275
236,75,17.7,155,10,1.55,79,5,0.395,264,50,13.2,218.41925
113,75,8.475,68,10,0.68,135,5,0.675,194,50,9.7,129.8745
224,75,16.8,164,10,1.64,86,5,0.43,345,50,17.25,240.19800000000004
69,75,5.175,63,10,0.63,44,5,0.22,337,50,16.85,152.11875
147,75,11.025,309,10,3.09,50,5,0.25,168,50,8.4,151.38725000000002
113,75,8.475,218,10,2.18,139,5,0.695,387,50,19.35,204.15500000000003
256,75,19.2,248,10,2.48,46,5,0.23,163,50,8.15,199.89900000000003
130,75,9.75,302,10,3.02,137,5,0.685,82,50,4.1,116.74075
155,75,11.625,173,10,1.73,62,5,0.31,255,50,12.75,175.65975
217,75,16.275,215,10,2.15,87,5,0.435,198,50,9.9,191.254
262,75,19.65,69,10,0.69,24,5,0.12,191,50,9.55,199.56650000000002
245,75,18.375,288,10,2.88,94,5,0.47,252,50,12.6,228.26125
129,75,9.675,113,10,1.13,113,5,0.565,342,50,17.1,189.3255
247,75,18.525,283,10,2.83,93,5,0.465,65,50,3.25,166.7155
195,75,14.625,240,10,2.4,57,5,0.285,172,50,8.6,172.30149999999998
283,75,21.225,152,10,1.52,27,5,0.135,132,50,6.6,196.04200000000003
82,75,6.15,109,10,1.09,136,5,0.68,399,50,19.95,185.3355
183,75,13.725,328,10,3.28,136,5,0.68,153,50,7.65,168.47775000000001
104,75,7.8,143,10,1.43,94,5,0.47,116,50,5.8,103.075
233,75,17.475,349,10,3.49,134,5,0.67,187,50,9.35,206.05025000000006
215,75,16.125,234,10,2.34,139,5,0.695,342,50,17.1,241.12900000000005
339,75,25.425,314,10,3.14,80,5,0.4,358,50,17.9,311.65225
208,75,15.6,305,10,3.05,145,5,0.725,71,50,3.55,152.45125000000002
334,75,25.05,225,10,2.25,20,5,0.1,352,50,17.6,299.25
121,75,9.075,250,10,2.5,97,5,0.485,265,50,13.25,168.3115
104,75,7.8,108,10,1.08,139,5,0.695,268,50,13.4,152.78375000000003
122,75,9.15,336,10,3.36,109,5,0.545,205,50,10.25,154.97825
236,75,17.7,97,10,0.97,57,5,0.285,344,50,17.2,240.43075000000002
97,75,7.275,224,10,2.24,69,5,0.345,268,50,13.4,154.67900000000003
117,75,8.775,231,10,2.31,132,5,0.66,231,50,11.55,154.91175
99,75,7.425,325,10,3.25,109,5,0.545,374,50,18.7,198.96800000000002
321,75,24.075,125,10,1.25,110,5,0.55,189,50,9.45,234.91125000000002
100,75,7.5,345,10,3.45,111,5,0.555,155,50,7.75,128.04575
153,75,11.475,52,10,0.52,64,5,0.32,361,50,18.05,201.92725000000002
107,75,8.025,232,10,2.32,63,5,0.315,216,50,10.8,142.709
243,75,18.225,251,10,2.51,46,5,0.23,201,50,10.05,206.24975
209,75,15.675,272,10,2.72,123,5,0.615,107,50,5.35,161.994
310,75,23.25,294,10,2.94,55,5,0.275,265,50,13.25,264.10475
148,75,11.1,73,10,0.73,143,5,0.715,151,50,7.55,133.63175
172,75,12.9,171,10,1.71,149,5,0.745,364,50,18.2,223.14075
60,75,4.5,288,10,2.88,54,5,0.27,286,50,14.3,145.96750000000003
209,75,15.675,292,10,2.92,70,5,0.35,292,50,14.6,223.07425000000003
245,75,18.375,93,10,0.93,142,5,0.71,108,50,5.4,169.00975
258,75,19.35,61,10,0.61,97,5,0.485,283,50,14.15,230.05675
135,75,10.125,143,10,1.43,103,5,0.515,359,50,17.95,199.633
241,75,18.075,156,10,1.56,120,5,0.6,284,50,14.2,228.99275000000003
217,75,16.275,50,10,0.5,76,5,0.38,285,50,14.25,208.84324999999998
83,75,6.225,147,10,1.47,83,5,0.415,111,50,5.55,90.83900000000001
218,75,16.35,65,10,0.65,59,5,0.295,209,50,10.45,184.50425
274,75,20.55,292,10,2.92,62,5,0.31,351,50,17.55,274.8445
160,75,12.0,259,10,2.59,73,5,0.365,375,50,18.75,224.13825
138,75,10.35,322,10,3.22,93,5,0.465,280,50,14.0,186.43275
329,75,24.675,65,10,0.65,77,5,0.385,357,50,17.85,289.67400000000004
201,75,15.075,92,10,0.92,134,5,0.67,251,50,12.55,194.27975
250,75,18.75,242,10,2.42,25,5,0.125,288,50,14.4,237.37175000000002
167,75,12.525,208,10,2.08,59,5,0.295,264,50,13.2,186.865
92,75,6.9,340,10,3.4,92,5,0.46,100,50,5.0,104.80400000000002
105,75,7.875,169,10,1.69,48,5,0.24,199,50,9.95,131.37075
183,75,13.725,340,10,3.4,72,5,0.36,66,50,3.3,138.22025000000002
144,75,10.8,306,10,3.06,144,5,0.72,340,50,17.0,210.00700000000003
327,75,24.525,261,10,2.61,71,5,0.355,107,50,5.35,218.386
175,75,13.125,349,10,3.49,87,5,0.435,246,50,12.3,195.1775
84,75,6.3,270,10,2.7,89,5,0.445,101,50,5.05,96.39175000000002
89,75,6.675,333,10,3.33,58,5,0.29,256,50,12.8,153.58175
141,75,10.575,278,10,2.78,53,5,0.265,334,50,16.7,201.62800000000001
339,75,25.425,284,10,2.84,108,5,0.54,142,50,7.1,238.76825000000002
116,75,8.7,149,10,1.49,45,5,0.225,311,50,15.55,172.66725
150,75,11.25,248,10,2.48,43,5,0.215,159,50,7.95,145.60175
336,75,25.2,304,10,3.04,100,5,0.5,304,50,15.2,292.201
297,75,22.275,311,10,3.11,147,5,0.735,398,50,19.9,306.033
96,75,7.2,255,10,2.55,56,5,0.28,58,50,2.9,85.9845
151,75,11.325,307,10,3.07,67,5,0.335,94,50,4.7,129.2095
333,75,24.975,182,10,1.82,111,5,0.555,133,50,6.65,226.10000000000002
186,75,13.95,304,10,3.04,52,5,0.26,253,50,12.65,198.835
81,75,6.075,299,10,2.99,114,5,0.57,134,50,6.7,108.62775
69,75,5.175,233,10,2.33,66,5,0.33,169,50,8.45,108.29525000000001
208,75,15.6,173,10,1.73,26,5,0.13,300,50,15.0,215.85899999999998
342,75,25.65,335,10,3.35,63,5,0.315,272,50,13.6,285.38475
62,75,4.65,245,10,2.45,129,5,0.645,129,50,6.45,94.39675000000001
262,75,19.65,50,10,0.5,115,5,0.575,227,50,11.35,213.29874999999998
178,75,13.35,186,10,1.86,58,5,0.29,302,50,15.1,203.49
59,75,4.425,256,10,2.56,68,5,0.34,246,50,12.3,130.50625
332,75,24.9,122,10,1.22,136,5,0.68,391,50,19.55,308.22749999999996
109,75,8.175,225,10,2.25,129,5,0.645,296,50,14.8,172.0355
312,75,23.4,129,10,1.29,57,5,0.285,363,50,18.15,286.78125
162,75,12.15,127,10,1.27,28,5,0.14,85,50,4.25,118.43650000000002
312,75,23.4,215,10,2.15,51,5,0.255,96,50,4.8,203.52325
162,75,12.15,271,10,2.71,76,5,0.38,243,50,12.15,182.14350000000002
62,75,4.65,143,10,1.43,27,5,0.135,325,50,16.25,149.39225000000002
293,75,21.975,110,10,1.1,115,5,0.575,242,50,12.1,237.7375
134,75,10.05,311,10,3.11,72,5,0.36,198,50,9.9,155.74300000000002
332,75,24.9,324,10,3.24,146,5,0.73,82,50,4.1,219.25050000000002
268,75,20.1,281,10,2.81,28,5,0.14,353,50,17.65,270.65500000000003
332,75,24.9,224,10,2.24,122,5,0.61,69,50,3.45,207.48000000000002
87,75,6.525,274,10,2.74,149,5,0.745,317,50,15.85,171.969
188,75,14.1,170,10,1.7,39,5,0.195,358,50,17.9,225.40175
328,75,24.6,69,10,0.69,82,5,0.41,185,50,9.25,232.41750000000002
290,75,21.75,323,10,3.23,108,5,0.54,199,50,9.95,235.87550000000002
323,75,24.225,80,10,0.8,38,5,0.19,277,50,13.85,259.78225000000003
133,75,9.975,260,10,2.6,24,5,0.12,71,50,3.55,108.02924999999999
261,75,19.575,221,10,2.21,149,5,0.745,365,50,18.25,271.187
225,75,16.875,275,10,2.75,58,5,0.29,272,50,13.6,222.87475
197,75,14.775,271,10,2.71,31,5,0.155,355,50,17.75,235.3435
180,75,13.5,314,10,3.14,42,5,0.21,92,50,4.6,142.6425
117,75,8.775,152,10,1.52,110,5,0.55,114,50,5.7,110.02425000000002
145,75,10.875,303,10,3.03,67,5,0.335,345,50,17.25,209.40850000000003
239,75,17.925,154,10,1.54,62,5,0.31,76,50,3.8,156.77375
60,75,4.5,343,10,3.43,61,5,0.305,324,50,16.2,162.49275
221,75,16.575,183,10,1.83,83,5,0.415,144,50,7.2,173.03300000000002
185,75,13.875,169,10,1.69,108,5,0.54,56,50,2.8,125.71825000000001
81,75,6.075,125,10,1.25,45,5,0.225,140,50,7.0,96.75750000000001
109,75,8.175,80,10,0.8,60,5,0.3,73,50,3.65,85.95125000000002
255,75,19.125,129,10,1.29,52,5,0.26,131,50,6.55,181.04625000000001
130,75,9.75,147,10,1.47,142,5,0.71,288,50,14.4,175.0945
125,75,9.375,86,10,0.86,45,5,0.225,70,50,3.5,92.834
255,75,19.125,93,10,0.93,114,5,0.57,298,50,14.9,236.24125
156,75,11.7,295,10,2.95,102,5,0.51,75,50,3.75,125.75149999999998
166,75,12.45,245,10,2.45,122,5,0.61,312,50,15.6,206.88150000000002
214,75,16.05,225,10,2.25,30,5,0.15,201,50,10.05,189.525
56,75,4.2,138,10,1.38,104,5,0.52,123,50,6.15,81.4625
156,75,11.7,335,10,3.35,72,5,0.36,399,50,19.95,235.144
110,75,8.25,81,10,0.81,142,5,0.71,242,50,12.1,145.4355
238,75,17.85,263,10,2.63,121,5,0.605,128,50,6.4,182.77525
96,75,7.2,230,10,2.3,53,5,0.265,55,50,2.75,83.22475000000001
151,75,11.325,248,10,2.48,76,5,0.38,275,50,13.75,185.76775000000004
264,75,19.8,91,10,0.91,89,5,0.445,271,50,13.55,230.78825
151,75,11.325,209,10,2.09,135,5,0.675,163,50,8.15,147.89600000000002
340,75,25.5,311,10,3.11,47,5,0.235,156,50,7.8,243.68925
334,75,25.05,95,10,0.95,124,5,0.62,99,50,4.95,209.94050000000001
56,75,4.2,230,10,2.3,68,5,0.34,239,50,11.95,124.9535
184,75,13.8,285,10,2.85,76,5,0.38,195,50,9.75,178.08700000000002
249,75,18.675,288,10,2.88,40,5,0.2,375,50,18.75,269.35825
94,75,7.05,294,10,2.94,53,5,0.265,287,50,14.35,163.62325
86,75,6.45,309,10,3.09,92,5,0.46,62,50,3.1,87.11500000000001
253,75,18.975,102,10,1.02,41,5,0.205,116,50,5.8,172.9
50,75,3.75,278,10,2.78,30,5,0.15,55,50,2.75,62.7095
311,75,23.325,99,10,0.99,58,5,0.29,353,50,17.65,280.99575
107,75,8.025,214,10,2.14,32,5,0.16,55,50,2.75,86.94875000000002
76,75,5.7,311,10,3.11,105,5,0.525,100,50,5.0,95.32775000000001
300,75,22.5,201,10,2.01,128,5,0.64,249,50,12.45,250.03999999999996
176,75,13.2,138,10,1.38,21,5,0.105,63,50,3.15,118.60274999999999
265,75,19.875,275,10,2.75,53,5,0.265,225,50,11.25,227.031
274,75,20.55,173,10,1.73,83,5,0.415,246,50,12.3,232.71675000000005
252,75,18.9,77,10,0.77,29,5,0.145,367,50,18.35,253.79725000000002
54,75,4.05,331,10,3.31,110,5,0.55,224,50,11.2,127.0815
320,75,24.0,318,10,3.18,79,5,0.395,202,50,10.1,250.53875
149,75,11.175,156,10,1.56,20,5,0.1,268,50,13.4,174.46275
326,75,24.45,135,10,1.35,139,5,0.695,293,50,14.65,273.61425
245,75,18.375,290,10,2.9,43,5,0.215,183,50,9.15,203.75600000000003
71,75,5.325,52,10,0.52,93,5,0.465,354,50,17.7,159.66649999999998
116,75,8.7,319,10,3.19,26,5,0.13,191,50,9.55,143.44050000000001
224,75,16.8,160,10,1.6,65,5,0.325,336,50,16.8,236.24125000000004
203,75,15.225,210,10,2.1,35,5,0.175,183,50,9.15,177.2225
299,75,22.425,186,10,1.86,144,5,0.72,130,50,6.5,209.50825
221,75,16.575,161,10,1.61,30,5,0.15,331,50,16.55,231.98525
98,75,7.35,90,10,0.9,39,5,0.195,142,50,7.1,103.37425
338,75,25.35,296,10,2.96,80,5,0.4,355,50,17.75,308.959
76,75,5.7,266,10,2.66,101,5,0.505,186,50,9.3,120.79725
106,75,7.95,318,10,3.18,41,5,0.205,156,50,7.8,127.24775000000001
306,75,22.95,181,10,1.81,133,5,0.665,138,50,6.9,214.96124999999998
155,75,11.625,125,10,1.25,98,5,0.49,310,50,15.5,191.95225000000002
270,75,20.25,297,10,2.97,70,5,0.35,230,50,11.5,233.21550000000002
295,75,22.125,273,10,2.73,94,5,0.47,83,50,4.15,196.00875000000002
272,75,20.4,70,10,0.7,41,5,0.205,202,50,10.1,208.84324999999998
330,75,24.75,151,10,1.51,120,5,0.6,65,50,3.25,200.23150000000004
192,75,14.4,332,10,3.32,22,5,0.11,331,50,16.55,228.62699999999998
250,75,18.75,105,10,1.05,105,5,0.525,203,50,10.15,202.65875000000003
349,75,26.175,160,10,1.6,83,5,0.415,228,50,11.4,263.2735
116,75,8.7,164,10,1.64,54,5,0.27,193,50,9.65,134.72899999999998
285,75,21.375,319,10,3.19,25,5,0.125,288,50,14.4,259.9485
318,75,23.85,303,10,3.03,54,5,0.27,193,50,9.65,244.72000000000003
70,75,5.25,69,10,0.69,108,5,0.54,331,50,16.55,153.14950000000002
119,75,8.925,145,10,1.45,141,5,0.705,105,50,5.25,108.5945
152,75,11.4,191,10,1.91,21,5,0.105,249,50,12.45,172.00225000000003
230,75,17.25,223,10,2.23,93,5,0.465,201,50,10.05,199.46675000000002
330,75,24.75,66,10,0.66,100,5,0.5,241,50,12.05,252.43400000000003
255,75,19.125,115,10,1.15,107,5,0.535,395,50,19.75,269.72400000000005
343,75,25.725,164,10,1.64,70,5,0.35,151,50,7.55,234.51225000000002
184,75,13.8,322,10,3.22,118,5,0.59,77,50,3.85,142.709
197,75,14.775,186,10,1.86,117,5,0.585,156,50,7.8,166.38300000000004
184,75,13.8,83,10,0.83,140,5,0.7,95,50,4.75,133.53199999999998
191,75,14.325,119,10,1.19,45,5,0.225,369,50,18.45,227.3635
246,75,18.45,252,10,2.52,91,5,0.455,286,50,14.3,237.57124999999996
182,75,13.65,212,10,2.12,105,5,0.525,123,50,6.15,149.25925
291,75,21.825,349,10,3.49,45,5,0.225,220,50,11.0,242.991
127,75,9.525,67,10,0.67,117,5,0.585,325,50,16.25,179.7495
113,75,8.475,161,10,1.61,101,5,0.505,314,50,15.7,174.8285
119,75,8.925,200,10,2.0,38,5,0.19,194,50,9.7,138.41975
217,75,16.275,230,10,2.3,32,5,0.16,281,50,14.05,218.02024999999998
272,75,20.4,319,10,3.19,32,5,0.16,304,50,15.2,259.01750000000004
227,75,17.025,213,10,2.13,62,5,0.31,350,50,17.5,245.81725
330,75,24.75,287,10,2.87,131,5,0.655,95,50,4.75,219.61625000000004
332,75,24.9,73,10,0.73,140,5,0.7,325,50,16.25,283.157
195,75,14.625,125,10,1.25,88,5,0.44,111,50,5.55,145.40225
207,75,15.525,346,10,3.46,85,5,0.425,219,50,10.95,201.894
170,75,12.75,81,10,0.81,148,5,0.74,106,50,5.3,130.34
178,75,13.35,314,10,3.14,107,5,0.535,343,50,17.15,227.26375
97,75,7.275,309,10,3.09,109,5,0.545,259,50,12.95,158.669
319,75,23.925,126,10,1.26,138,5,0.69,72,50,3.6,196.00875000000005
213,75,15.975,144,10,1.44,64,5,0.32,359,50,17.95,237.30525000000003
266,75,19.95,97,10,0.97,66,5,0.33,376,50,18.8,266.3325
86,75,6.45,57,10,0.57,62,5,0.31,306,50,15.3,150.48950000000002
347,75,26.025,196,10,1.96,49,5,0.245,289,50,14.45,283.822
79,75,5.925,322,10,3.22,110,5,0.55,397,50,19.85,196.47425
86,75,6.45,264,10,2.64,38,5,0.19,162,50,8.1,115.577
199,75,14.925,229,10,2.29,111,5,0.555,138,50,6.9,164.05550000000002
150,75,11.25,178,10,1.78,40,5,0.2,102,50,5.1,121.8945
183,75,13.725,134,10,1.34,111,5,0.555,84,50,4.2,131.803
123,75,9.225,349,10,3.49,134,5,0.67,148,50,7.4,138.22025000000002
185,75,13.875,79,10,0.79,27,5,0.135,384,50,19.2,226.10000000000002
338,75,25.35,148,10,1.48,85,5,0.425,157,50,7.85,233.44825000000003
304,75,22.8,232,10,2.32,148,5,0.74,336,50,16.8,283.68899999999996
93,75,6.975,346,10,3.46,36,5,0.18,93,50,4.65,101.51225
104,75,7.8,297,10,2.97,73,5,0.365,393,50,19.65,204.72025
349,75,26.175,254,10,2.54,50,5,0.25,51,50,2.55,209.57475000000002
254,75,19.05,117,10,1.17,86,5,0.43,289,50,14.45,233.41499999999996
347,75,26.025,62,10,0.62,35,5,0.175,188,50,9.4,240.863
167,75,12.525,89,10,0.89,102,5,0.51,350,50,17.5,208.97625000000002
137,75,10.275,157,10,1.57,147,5,0.735,75,50,3.75,108.5945
271,75,20.325,59,10,0.59,104,5,0.52,133,50,6.65,186.76525
314,75,23.55,91,10,0.91,128,5,0.64,377,50,18.85,292.26750000000004
220,75,16.5,83,10,0.83,51,5,0.255,209,50,10.45,186.43275
344,75,25.8,102,10,1.02,95,5,0.475,297,50,14.85,280.26425000000006
152,75,11.4,71,10,0.71,20,5,0.1,277,50,13.85,173.299
346,75,25.95,235,10,2.35,123,5,0.615,133,50,6.65,236.50725
150,75,11.25,177,10,1.77,148,5,0.74,91,50,4.55,121.7615
336,75,25.2,127,10,1.27,138,5,0.69,282,50,14.1,274.379
303,75,22.725,193,10,1.93,114,5,0.57,236,50,11.8,246.21625000000006
132,75,9.9,197,10,1.97,90,5,0.45,128,50,6.4,124.488
87,75,6.525,203,10,2.03,96,5,0.48,159,50,7.95,112.95025
268,75,20.1,331,10,3.31,130,5,0.65,208,50,10.4,229.15900000000002
119,75,8.925,76,10,0.76,124,5,0.62,111,50,5.55,105.43575000000001
186,75,13.95,165,10,1.65,40,5,0.2,289,50,14.45,201.16250000000002
310,75,23.25,295,10,2.95,118,5,0.59,369,50,18.45,300.846
181,75,13.575,100,10,1.0,80,5,0.4,217,50,10.85,171.73625
164,75,12.3,161,10,1.61,51,5,0.255,70,50,3.5,117.47225
95,75,7.125,103,10,1.03,107,5,0.535,380,50,19.0,184.1385
120,75,9.0,186,10,1.86,89,5,0.445,92,50,4.6,105.76825
118,75,8.85,83,10,0.83,127,5,0.635,301,50,15.05,168.67725000000002
71,75,5.325,278,10,2.78,54,5,0.27,137,50,6.85,101.24625
342,75,25.65,254,10,2.54,53,5,0.265,99,50,4.95,222.14325000000002
289,75,21.675,97,10,0.97,92,5,0.46,256,50,12.8,238.76825000000002
79,75,5.925,204,10,2.04,116,5,0.58,324,50,16.2,164.55425
120,75,9.0,124,10,1.24,80,5,0.4,110,50,5.5,107.331
54,75,4.05,92,10,0.92,38,5,0.19,255,50,12.75,119.1015
326,75,24.45,343,10,3.43,47,5,0.235,284,50,14.2,281.39475
97,75,7.275,213,10,2.13,64,5,0.32,120,50,6.0,104.57125000000002
194,75,14.55,290,10,2.9,139,5,0.695,361,50,18.05,240.69675
289,75,21.675,235,10,2.35,38,5,0.19,91,50,4.55,191.28725000000003
312,75,23.4,328,10,3.28,136,5,0.68,272,50,13.6,272.384
90,75,6.75,105,10,1.05,45,5,0.225,150,50,7.5,103.24125000000001
91,75,6.825,187,10,1.87,31,5,0.155,396,50,19.8,190.5225
148,75,11.1,327,10,3.27,93,5,0.465,386,50,19.3,226.99775
105,75,7.875,342,10,3.42,86,5,0.43,348,50,17.4,193.68125
333,75,24.975,337,10,3.37,68,5,0.34,206,50,10.3,259.25025
111,75,8.325,101,10,1.01,135,5,0.675,141,50,7.05,113.449
112,75,8.4,239,10,2.39,85,5,0.425,329,50,16.45,183.97225
223,75,16.725,231,10,2.31,130,5,0.65,83,50,4.15,158.50275000000002
236,75,17.7,87,10,0.87,126,5,0.63,301,50,15.05,227.76250000000002
82,75,6.15,237,10,2.37,71,5,0.355,304,50,15.2,160.09875
69,75,5.175,161,10,1.61,87,5,0.435,208,50,10.4,117.17300000000002
54,75,4.05,161,10,1.61,124,5,0.62,251,50,12.55,125.21950000000002
56,75,4.2,177,10,1.77,141,5,0.705,364,50,18.2,165.41875000000002
111,75,8.325,242,10,2.42,106,5,0.53,388,50,19.4,203.98874999999998
314,75,23.55,75,10,0.75,60,5,0.3,112,50,5.6,200.83000000000004
290,75,21.75,185,10,1.85,70,5,0.35,191,50,9.55,222.775
289,75,21.675,123,10,1.23,132,5,0.66,363,50,18.15,277.40475000000004
214,75,16.05,240,10,2.4,99,5,0.495,325,50,16.25,234.04675
193,75,14.475,329,10,3.29,122,5,0.61,167,50,8.35,177.72125000000003
86,75,6.45,243,10,2.43,87,5,0.435,168,50,8.4,117.80475000000003
318,75,23.85,251,10,2.51,93,5,0.465,285,50,14.25,273.14875
163,75,12.225,309,10,3.09,90,5,0.45,132,50,6.6,148.72725
245,75,18.375,177,10,1.77,139,5,0.695,322,50,16.1,245.651
263,75,19.725,199,10,1.99,44,5,0.22,102,50,5.1,179.78275
297,75,22.275,163,10,1.63,117,5,0.585,104,50,5.2,197.4385
280,75,21.0,162,10,1.62,122,5,0.61,225,50,11.25,229.29200000000003
79,75,5.925,328,10,3.28,149,5,0.745,133,50,6.65,110.39000000000001
330,75,24.75,118,10,1.18,125,5,0.625,269,50,13.45,266.03325
102,75,7.65,73,10,0.73,147,5,0.735,379,50,18.95,186.63225
56,75,4.2,179,10,1.79,27,5,0.135,84,50,4.2,68.66125
168,75,12.6,248,10,2.48,136,5,0.68,207,50,10.35,173.63150000000002
73,75,5.475,112,10,1.12,33,5,0.165,104,50,5.2,79.534
278,75,20.85,236,10,2.36,125,5,0.625,166,50,8.3,213.69775000000004
170,75,12.75,246,10,2.46,25,5,0.125,247,50,12.35,184.10525
308,75,23.1,164,10,1.64,64,5,0.32,79,50,3.95,192.9165
139,75,10.425,180,10,1.8,68,5,0.34,221,50,11.05,157.03975000000003
238,75,17.85,259,10,2.59,83,5,0.415,217,50,10.85,210.83825
91,75,6.825,57,10,0.57,139,5,0.695,77,50,3.85,79.401
296,75,22.2,115,10,1.15,97,5,0.485,218,50,10.9,230.98775
215,75,16.125,292,10,2.92,105,5,0.525,194,50,9.7,194.6455
204,75,15.3,275,10,2.75,74,5,0.37,286,50,14.3,217.588
323,75,24.225,185,10,1.85,58,5,0.29,77,50,3.85,200.92975000000004
95,75,7.125,230,10,2.3,45,5,0.225,169,50,8.45,120.36500000000001
59,75,4.425,209,10,2.09,99,5,0.495,179,50,8.95,106.134
225,75,16.875,98,10,0.98,69,5,0.345,78,50,3.9,146.965
53,75,3.975,69,10,0.69,128,5,0.64,134,50,6.7,79.83324999999999
208,75,15.6,278,10,2.78,92,5,0.46,183,50,9.15,186.13350000000003
180,75,13.5,100,10,1.0,106,5,0.53,112,50,5.6,137.1895
53,75,3.975,148,10,1.48,70,5,0.35,115,50,5.75,76.84075
330,75,24.75,66,10,0.66,85,5,0.425,217,50,10.85,243.95525000000004
96,75,7.2,235,10,2.35,37,5,0.185,311,50,15.55,168.14525000000003
125,75,9.375,108,10,1.08,27,5,0.135,187,50,9.35,132.601
219,75,16.425,61,10,0.61,148,5,0.74,266,50,13.3,206.64875
277,75,20.775,153,10,1.53,135,5,0.675,136,50,6.8,198.037
201,75,15.075,296,10,2.96,103,5,0.515,172,50,8.6,180.5475
242,75,18.15,232,10,2.32,96,5,0.48,186,50,9.3,201.16250000000002
93,75,6.975,254,10,2.54,118,5,0.59,283,50,14.15,161.29575000000003
349,75,26.175,232,10,2.32,113,5,0.565,178,50,8.9,252.43400000000003
229,75,17.175,146,10,1.46,79,5,0.395,302,50,15.1,226.96450000000002
135,75,10.125,177,10,1.77,73,5,0.365,372,50,18.6,205.219
212,75,15.9,69,10,0.69,21,5,0.105,256,50,12.8,196.14175000000003
231,75,17.325,198,10,1.98,60,5,0.3,87,50,4.35,159.30075
146,75,10.95,56,10,0.56,103,5,0.515,161,50,8.05,133.49875000000003
71,75,5.325,265,10,2.65,122,5,0.61,69,50,3.45,80.03275000000001
103,75,7.725,105,10,1.05,143,5,0.715,259,50,12.95,149.226
337,75,25.275,281,10,2.81,25,5,0.125,159,50,7.95,240.464
298,75,22.35,142,10,1.42,68,5,0.34,396,50,19.8,292.0015
266,75,19.95,66,10,0.66,149,5,0.745,203,50,10.15,209.50825000000003
170,75,12.75,214,10,2.14,30,5,0.15,180,50,9.0,159.866
280,75,21.0,109,10,1.09,89,5,0.445,338,50,16.9,262.24275
70,75,5.25,234,10,2.34,22,5,0.11,170,50,8.5,107.73
89,75,6.675,77,10,0.77,113,5,0.565,248,50,12.4,135.72650000000002
237,75,17.775,73,10,0.73,88,5,0.44,234,50,11.7,203.78925
273,75,20.475,64,10,0.64,145,5,0.725,353,50,17.65,262.60850000000005
174,75,13.05,129,10,1.29,130,5,0.65,389,50,19.45,229.026
220,75,16.5,231,10,2.31,45,5,0.225,159,50,7.95,179.45025
225,75,16.875,308,10,3.08,29,5,0.145,180,50,9.0,193.515
184,75,13.8,283,10,2.83,143,5,0.715,203,50,10.15,182.84175000000005
293,75,21.975,136,10,1.36,34,5,0.17,235,50,11.75,234.44575000000003
89,75,6.675,205,10,2.05,121,5,0.605,168,50,8.4,117.90450000000001
169,75,12.675,104,10,1.04,62,5,0.31,121,50,6.05,133.49875
294,75,22.05,295,10,2.95,60,5,0.3,76,50,3.8,193.51500000000001
283,75,21.225,176,10,1.76,117,5,0.585,336,50,16.8,268.4605
57,75,4.275,160,10,1.6,136,5,0.68,148,50,7.4,92.80075000000001
207,75,15.525,320,10,3.2,38,5,0.19,196,50,9.8,190.95475000000005
77,75,5.775,254,10,2.54,82,5,0.41,359,50,17.95,177.38875000000002
156,75,11.7,139,10,1.39,90,5,0.45,326,50,16.3,198.436
253,75,18.975,81,10,0.81,96,5,0.48,76,50,3.8,160.03225
94,75,7.05,273,10,2.73,77,5,0.385,131,50,6.55,111.15475
127,75,9.525,203,10,2.03,69,5,0.345,246,50,12.3,160.93000000000004
113,75,8.475,139,10,1.39,46,5,0.23,267,50,13.35,155.90925000000001
156,75,11.7,280,10,2.8,144,5,0.72,388,50,19.4,230.22299999999998
56,75,4.2,306,10,3.06,105,5,0.525,229,50,11.45,127.91275
232,75,17.4,207,10,2.07,118,5,0.59,101,50,5.05,166.9815
124,75,9.3,114,10,1.14,143,5,0.715,382,50,19.1,201.19575000000003
246,75,18.45,152,10,1.52,57,5,0.285,153,50,7.65,185.56825
154,75,11.55,124,10,1.24,79,5,0.395,215,50,10.75,159.16775
288,75,21.6,186,10,1.86,140,5,0.7,350,50,17.5,277.039
222,75,16.65,299,10,2.99,147,5,0.735,253,50,12.65,219.61625
93,75,6.975,207,10,2.07,129,5,0.645,218,50,10.9,136.92350000000002
117,75,8.775,240,10,2.4,28,5,0.14,342,50,17.1,188.95975
238,75,17.85,77,10,0.77,83,5,0.415,196,50,9.8,191.75275000000002
335,75,25.125,186,10,1.86,132,5,0.66,260,50,13.0,270.28925
186,75,13.95,251,10,2.51,78,5,0.39,286,50,14.3,207.14750000000004
322,75,24.15,196,10,1.96,46,5,0.23,179,50,8.95,234.6785
